size	128
T	5
J	1
H	0
step-init_step	E	m
364500	-3386	-0.00585938
364600	-3388	-0.00585938
364700	-3370	-0.00598145
364800	-3376	-0.00549316
364900	-3404	-0.00585938
365000	-3414	-0.00427246
365100	-3394	-0.00561523
365200	-3398	-0.00622559
365300	-3394	-0.00610352
365400	-3408	-0.00671387
365500	-3394	-0.00732422
365600	-3404	-0.00769043
365700	-3404	-0.00805664
365800	-3400	-0.00756836
365900	-3426	-0.00866699
366000	-3440	-0.00732422
366100	-3454	-0.00610352
366200	-3466	-0.00817871
366300	-3442	-0.0100098
366400	-3448	-0.0100098
366500	-3418	-0.010498
366600	-3424	-0.0102539
366700	-3402	-0.010376
366800	-3392	-0.0102539
366900	-3418	-0.00939941
367000	-3410	-0.010498
367100	-3410	-0.0111084
367200	-3406	-0.0109863
367300	-3412	-0.0107422
367400	-3402	-0.012085
367500	-3380	-0.0115967
367600	-3388	-0.0106201
367700	-3416	-0.0098877
367800	-3430	-0.0098877
367900	-3438	-0.00976562
368000	-3432	-0.0102539
368100	-3412	-0.00915527
368200	-3412	-0.0118408
368300	-3434	-0.0117188
368400	-3446	-0.0115967
368500	-3436	-0.0111084
368600	-3444	-0.0125732
368700	-3452	-0.0124512
368800	-3454	-0.0136719
368900	-3444	-0.0141602
369000	-3456	-0.013916
369100	-3444	-0.0137939
369200	-3428	-0.0135498
369300	-3410	-0.0129395
369400	-3402	-0.013916
369500	-3364	-0.0126953
369600	-3358	-0.0133057
369700	-3374	-0.0130615
369800	-3362	-0.0114746
369900	-3374	-0.00842285
370000	-3352	-0.00793457
370100	-3322	-0.00817871
370200	-3294	-0.00732422
370300	-3302	-0.0078125
370400	-3340	-0.00866699
370500	-3322	-0.00866699
370600	-3346	-0.00878906
370700	-3352	-0.00976562
370800	-3354	-0.0101318
370900	-3366	-0.00878906
371000	-3394	-0.00805664
371100	-3418	-0.00708008
371200	-3392	-0.00585938
371300	-3386	-0.0057373
371400	-3392	-0.00549316
371500	-3368	-0.00488281
371600	-3350	-0.00341797
371700	-3384	-0.00500488
371800	-3376	-0.00549316
371900	-3362	-0.00549316
372000	-3370	-0.00463867
372100	-3366	-0.00500488
372200	-3364	-0.00402832
372300	-3378	-0.00292969
372400	-3384	-0.00305176
372500	-3382	-0.00305176
372600	-3424	-0.00402832
372700	-3414	-0.00305176
372800	-3412	-0.0020752
372900	-3422	-0.0012207
373000	-3416	-0.00158691
373100	-3398	-0.00305176
373200	-3412	-0.00366211
373300	-3396	-0.00378418
373400	-3404	-0.00219727
373500	-3430	-0.00268555
373600	-3430	-0.00170898
373700	-3420	-0.000244141
373800	-3430	-0.0020752
373900	-3420	-0.00231934
374000	-3432	-0.00244141
374100	-3430	-0.0020752
374200	-3430	-0.00219727
374300	-3404	-0.0020752
374400	-3444	-0.00305176
374500	-3462	-0.00402832
374600	-3448	-0.00305176
374700	-3450	-0.00280762
374800	-3434	-0.00402832
374900	-3438	-0.00354004
375000	-3416	-0.00109863
375100	-3392	-0.00305176
375200	-3370	-0.0045166
375300	-3376	-0.0032959
375400	-3398	-0.00341797
375500	-3374	-0.00378418
375600	-3366	-0.00512695
375700	-3368	-0.0045166
375800	-3392	-0.00524902
375900	-3392	-0.0065918
376000	-3384	-0.00488281
376100	-3394	-0.00402832
376200	-3384	-0.00292969
376300	-3390	-0.00354004
376400	-3384	-0.0032959
376500	-3366	0.000488281
376600	-3350	0.000244141
376700	-3374	0.000976562
376800	-3344	-0.000610352
376900	-3340	-0.00268555
377000	-3366	-0.00341797
377100	-3372	-0.00231934
377200	-3376	-0.000854492
377300	-3380	0.000610352
377400	-3408	0.000244141
377500	-3410	-0.000244141
377600	-3446	0.00109863
377700	-3454	0.00280762
377800	-3456	0.00256348
377900	-3444	0.00244141
378000	-3448	0.00231934
378100	-3442	0.00366211
378200	-3436	0.00244141
378300	-3430	0.000976562
378400	-3434	0.00256348
378500	-3426	0.00146484
378600	-3442	0.00146484
378700	-3470	0.00134277
378800	-3468	0.000854492
378900	-3482	0.00219727
379000	-3438	0.0032959
379100	-3452	0.00524902
379200	-3430	0.00524902
379300	-3434	0.0057373
379400	-3432	0.00585938
379500	-3434	0.00683594
379600	-3442	0.00671387
379700	-3438	0.00708008
379800	-3444	0.0057373
379900	-3432	0.0057373
380000	-3426	0.00415039
380100	-3430	0.00427246
380200	-3436	0.00427246
380300	-3452	0.00427246
380400	-3472	0.00390625
380500	-3440	0.00280762
380600	-3460	0.00317383
380700	-3458	0.00170898
380800	-3428	0.00158691
380900	-3426	0.00134277
381000	-3424	-0.000976562
381100	-3458	-0.00146484
381200	-3454	-0.00317383
381300	-3428	-0.00402832
381400	-3444	-0.00280762
381500	-3464	-0.00244141
381600	-3444	-0.00219727
381700	-3456	-0.0020752
381800	-3468	-0.00280762
381900	-3498	-0.00354004
382000	-3498	-0.00402832
382100	-3524	-0.0020752
382200	-3488	-0.00146484
382300	-3490	-0.000244141
382400	-3494	-0.000610352
382500	-3492	-0.000366211
382600	-3494	-0.0012207
382700	-3512	-0.000488281
382800	-3504	0.000366211
382900	-3502	0.0020752
383000	-3496	0.00280762
383100	-3488	0.00292969
383200	-3512	0.0032959
383300	-3522	0.00341797
383400	-3514	0.00305176
383500	-3524	0.00268555
383600	-3520	0.00476074
383700	-3512	0.00390625
383800	-3526	0.00354004
383900	-3542	0.00488281
384000	-3562	0.00549316
384100	-3544	0.00463867
384200	-3558	0.00524902
384300	-3578	0.00537109
384400	-3592	0.00561523
384500	-3580	0.00537109
384600	-3562	0.00524902
384700	-3556	0.00561523
384800	-3590	0.0057373
384900	-3592	0.00695801
385000	-3590	0.00549316
385100	-3586	0.00695801
385200	-3580	0.0057373
385300	-3570	0.00512695
385400	-3566	0.00524902
385500	-3550	0.00537109
385600	-3534	0.00610352
385700	-3528	0.0065918
385800	-3524	0.00720215
385900	-3504	0.00805664
386000	-3520	0.0065918
386100	-3530	0.00671387
386200	-3530	0.0065918
386300	-3546	0.00512695
386400	-3556	0.0065918
386500	-3578	0.00634766
386600	-3592	0.00671387
386700	-3568	0.00817871
386800	-3542	0.00744629
386900	-3548	0.00646973
387000	-3564	0.0090332
387100	-3568	0.00830078
387200	-3554	0.0078125
387300	-3558	0.00683594
387400	-3554	0.00634766
387500	-3554	0.00634766
387600	-3542	0.00390625
387700	-3508	0.00378418
387800	-3492	0.00317383
387900	-3480	0.00109863
388000	-3488	0.0020752
388100	-3496	0.00219727
388200	-3480	0.00183105
388300	-3478	0.0020752
388400	-3456	0.0020752
388500	-3452	0.00292969
388600	-3456	0.00341797
388700	-3448	0.00390625
388800	-3466	0.00244141
388900	-3452	0.00292969
389000	-3474	0.00390625
389100	-3454	0.0045166
389200	-3454	0.0045166
389300	-3444	0.00537109
389400	-3448	0.00732422
389500	-3438	0.00610352
389600	-3420	0.00622559
389700	-3418	0.00622559
389800	-3426	0.00646973
389900	-3416	0.00720215
390000	-3410	0.00610352
390100	-3418	0.00708008
390200	-3402	0.00744629
390300	-3418	0.00756836
390400	-3426	0.00842285
390500	-3446	0.00744629
390600	-3420	0.00842285
390700	-3402	0.00842285
390800	-3398	0.00878906
390900	-3400	0.00927734
391000	-3392	0.00915527
391100	-3392	0.00866699
391200	-3386	0.00854492
391300	-3384	0.0101318
391400	-3348	0.0124512
391500	-3342	0.0109863
391600	-3334	0.0112305
391700	-3332	0.0101318
391800	-3314	0.0107422
391900	-3310	0.0114746
392000	-3310	0.0101318
392100	-3326	0.00964355
392200	-3362	0.0113525
392300	-3374	0.0115967
392400	-3404	0.0118408
392500	-3398	0.0114746
392600	-3404	0.0126953
392700	-3374	0.0133057
392800	-3368	0.0126953
392900	-3386	0.0140381
393000	-3376	0.0155029
393100	-3366	0.0140381
393200	-3374	0.0145264
393300	-3388	0.012207
393400	-3366	0.0123291
393500	-3368	0.0133057
393600	-3380	0.013916
393700	-3362	0.0128174
393800	-3360	0.0119629
393900	-3354	0.0125732
394000	-3386	0.0130615
394100	-3400	0.0130615
394200	-3384	0.0137939
394300	-3388	0.013916
394400	-3396	0.0145264
394500	-3396	0.0150146
394600	-3384	0.0140381
394700	-3384	0.0124512
394800	-3358	0.0126953
394900	-3344	0.0126953
395000	-3352	0.0141602
395100	-3348	0.0164795
395200	-3332	0.0177002
395300	-3340	0.017334
395400	-3328	0.0151367
395500	-3326	0.0133057
395600	-3326	0.0124512
395700	-3328	0.0129395
395800	-3342	0.0118408
395900	-3362	0.0134277
396000	-3356	0.0137939
396100	-3338	0.0126953
396200	-3336	0.012207
396300	-3336	0.0115967
396400	-3328	0.0108643
396500	-3340	0.0098877
396600	-3326	0.00915527
396700	-3334	0.00891113
396800	-3346	0.00817871
396900	-3376	0.00976562
397000	-3380	0.00878906
397100	-3392	0.00805664
397200	-3370	0.00610352
397300	-3372	0.00549316
397400	-3384	0.00476074
397500	-3400	0.00610352
397600	-3386	0.0057373
397700	-3356	0.00561523
397800	-3346	0.00646973
397900	-3352	0.00598145
398000	-3354	0.00537109
398100	-3352	0.00537109
398200	-3374	0.00646973
398300	-3392	0.00537109
398400	-3392	0.00622559
398500	-3382	0.00622559
398600	-3412	0.00549316
398700	-3410	0.00634766
398800	-3426	0.00549316
398900	-3428	0.00634766
399000	-3460	0.00354004
399100	-3442	0.00561523
399200	-3460	0.00439453
399300	-3482	0.00427246
399400	-3478	0.00341797
399500	-3484	0.00402832
399600	-3470	0.00378418
399700	-3460	0.00280762
399800	-3466	0.00231934
399900	-3444	0.0012207
400000	-3482	0.00012207
400100	-3446	-0.0012207
400200	-3442	-0.000854492
400300	-3444	-0.00012207
400400	-3442	-0.000244141
400500	-3438	0
400600	-3428	-0.000976562
400700	-3428	0.00109863
400800	-3446	0.00109863
400900	-3428	0.000488281
401000	-3410	0.000732422
401100	-3398	0.00146484
401200	-3406	-0.000244141
401300	-3422	0.000610352
401400	-3448	0.00170898
401500	-3440	0.00134277
401600	-3442	0.00219727
401700	-3426	0.000610352
401800	-3438	0.00109863
401900	-3458	0.00158691
402000	-3466	0.000610352
402100	-3478	-0.00146484
402200	-3468	-0.00170898
402300	-3470	-0.00134277
402400	-3482	-0.000488281
402500	-3482	0.000366211
402600	-3466	0.000488281
402700	-3466	0
402800	-3486	-0.000854492
402900	-3498	0.000732422
403000	-3492	0.000732422
403100	-3502	0.000854492
403200	-3468	0.000366211
403300	-3448	0.00012207
403400	-3428	-0.000488281
403500	-3440	0.000488281
403600	-3468	-0.000488281
403700	-3484	-0.000244141
403800	-3514	-0.00183105
403900	-3500	-0.000610352
404000	-3520	-0.00195312
404100	-3548	-0.00512695
404200	-3534	-0.00537109
404300	-3542	-0.00390625
404400	-3530	-0.00280762
404500	-3556	-0.0032959
404600	-3550	-0.00146484
404700	-3544	-0.000366211
404800	-3514	0.000244141
404900	-3528	-0.000488281
405000	-3520	-0.000366211
405100	-3494	0.000854492
405200	-3486	-0.000854492
405300	-3470	-0.00158691
405400	-3486	-0.00244141
405500	-3500	-0.00427246
405600	-3482	-0.0057373
405700	-3478	-0.00622559
405800	-3506	-0.00732422
405900	-3520	-0.00830078
406000	-3524	-0.00915527
406100	-3550	-0.00952148
406200	-3562	-0.00842285
406300	-3590	-0.00915527
406400	-3584	-0.010376
406500	-3544	-0.0117188
406600	-3556	-0.012085
406700	-3556	-0.0130615
406800	-3544	-0.0137939
406900	-3528	-0.0161133
407000	-3522	-0.0142822
407100	-3538	-0.0141602
407200	-3530	-0.0130615
407300	-3530	-0.0126953
407400	-3518	-0.0123291
407500	-3506	-0.0114746
407600	-3508	-0.012085
407700	-3522	-0.0111084
407800	-3506	-0.0128174
407900	-3492	-0.0134277
408000	-3476	-0.0131836
408100	-3490	-0.0125732
408200	-3512	-0.0124512
408300	-3538	-0.0133057
408400	-3534	-0.0124512
408500	-3548	-0.0118408
408600	-3562	-0.0115967
408700	-3568	-0.0109863
408800	-3558	-0.0119629
408900	-3574	-0.0128174
409000	-3570	-0.0112305
409100	-3590	-0.0112305
409200	-3586	-0.0112305
409300	-3606	-0.0118408
409400	-3614	-0.0117188
409500	-3594	-0.0111084
409600	-3602	-0.0124512
409700	-3624	-0.0119629
409800	-3616	-0.0118408
409900	-3636	-0.0118408
410000	-3648	-0.0115967
410100	-3644	-0.0117188
410200	-3672	-0.0118408
410300	-3660	-0.0111084
410400	-3668	-0.0114746
410500	-3674	-0.0108643
410600	-3668	-0.0108643
410700	-3648	-0.00964355
410800	-3654	-0.00952148
410900	-3650	-0.0115967
411000	-3662	-0.0125732
411100	-3684	-0.0135498
411200	-3676	-0.0153809
411300	-3678	-0.0148926
411400	-3670	-0.0147705
411500	-3702	-0.0157471
411600	-3688	-0.0152588
411700	-3650	-0.0158691
411800	-3640	-0.0170898
411900	-3620	-0.0163574
412000	-3618	-0.0141602
412100	-3638	-0.0141602
412200	-3632	-0.013916
412300	-3662	-0.0151367
412400	-3686	-0.0142822
412500	-3680	-0.0133057
412600	-3670	-0.0145264
412700	-3662	-0.0146484
412800	-3672	-0.0146484
412900	-3676	-0.0145264
413000	-3670	-0.0135498
413100	-3674	-0.0125732
413200	-3668	-0.012207
413300	-3662	-0.0113525
413400	-3662	-0.0109863
413500	-3642	-0.010376
413600	-3658	-0.010498
413700	-3672	-0.0100098
413800	-3686	-0.00976562
413900	-3670	-0.0107422
414000	-3670	-0.0114746
414100	-3664	-0.012085
414200	-3672	-0.0136719
414300	-3672	-0.0124512
414400	-3670	-0.0136719
414500	-3660	-0.013916
414600	-3662	-0.0144043
414700	-3654	-0.0135498
414800	-3636	-0.0135498
414900	-3626	-0.0148926
415000	-3598	-0.013916
415100	-3600	-0.0144043
415200	-3606	-0.0148926
415300	-3616	-0.0145264
415400	-3610	-0.0147705
415500	-3616	-0.0155029
415600	-3618	-0.0151367
415700	-3626	-0.0175781
415800	-3640	-0.0184326
415900	-3626	-0.0194092
416000	-3606	-0.0181885
416100	-3580	-0.0183105
416200	-3568	-0.0170898
416300	-3538	-0.0157471
416400	-3552	-0.0186768
416500	-3574	-0.0187988
416600	-3556	-0.019165
416700	-3566	-0.0195312
416800	-3564	-0.0205078
416900	-3550	-0.0197754
417000	-3564	-0.0209961
417100	-3572	-0.0229492
417200	-3548	-0.0206299
417300	-3588	-0.0214844
417400	-3590	-0.0198975
417500	-3584	-0.0192871
417600	-3604	-0.017334
417700	-3628	-0.0169678
417800	-3628	-0.0166016
417900	-3626	-0.0158691
418000	-3632	-0.0155029
418100	-3616	-0.0152588
418200	-3630	-0.0134277
418300	-3618	-0.012207
418400	-3636	-0.0112305
418500	-3652	-0.0125732
418600	-3638	-0.013916
418700	-3646	-0.0126953
418800	-3640	-0.0135498
418900	-3654	-0.0128174
419000	-3634	-0.0129395
419100	-3628	-0.0130615
419200	-3638	-0.0142822
419300	-3640	-0.0123291
419400	-3622	-0.0115967
419500	-3594	-0.010376
419600	-3606	-0.00866699
419700	-3608	-0.00866699
419800	-3606	-0.00744629
419900	-3592	-0.00830078
420000	-3606	-0.00744629
420100	-3616	-0.00732422
420200	-3614	-0.0078125
420300	-3610	-0.00732422
420400	-3590	-0.00646973
420500	-3584	-0.00720215
420600	-3574	-0.00683594
420700	-3584	-0.0057373
420800	-3630	-0.00512695
420900	-3624	-0.00524902
421000	-3616	-0.00488281
421100	-3606	-0.00366211
421200	-3598	-0.00402832
421300	-3600	-0.00219727
421400	-3592	-0.00109863
421500	-3568	-0.00146484
421600	-3568	-0.0020752
421700	-3568	-0.00170898
421800	-3564	-0.00195312
421900	-3552	-0.00195312
422000	-3560	-0.00158691
422100	-3554	-0.00219727
422200	-3538	-0.00170898
422300	-3542	-0.00244141
422400	-3532	-0.00244141
422500	-3528	-0.00256348
422600	-3530	-0.00341797
422700	-3556	-0.0032959
422800	-3570	-0.00219727
422900	-3570	-0.00183105
423000	-3592	-0.000488281
423100	-3626	-0.00109863
423200	-3592	-0.00109863
423300	-3592	-0.000732422
423400	-3572	-0.000976562
423500	-3562	0
423600	-3558	-0.00305176
423700	-3556	-0.00317383
423800	-3548	-0.00427246
423900	-3558	-0.00488281
424000	-3548	-0.00463867
424100	-3548	-0.00512695
424200	-3568	-0.00622559
424300	-3568	-0.00537109
424400	-3558	-0.00476074
424500	-3564	-0.00561523
424600	-3574	-0.00524902
424700	-3578	-0.00732422
424800	-3580	-0.0065918
424900	-3586	-0.00585938
425000	-3600	-0.00402832
425100	-3590	-0.00415039
425200	-3568	-0.00378418
425300	-3572	-0.00415039
425400	-3572	-0.00354004
425500	-3584	-0.00476074
425600	-3558	-0.00354004
425700	-3550	-0.00341797
425800	-3542	-0.00292969
425900	-3512	-0.00317383
426000	-3526	-0.00195312
426100	-3530	-0.00219727
426200	-3536	-0.00170898
426300	-3532	-0.00231934
426400	-3544	-0.00341797
426500	-3534	-0.00354004
426600	-3516	-0.00354004
426700	-3528	-0.00390625
426800	-3516	-0.0045166
426900	-3518	-0.00366211
427000	-3546	-0.00402832
427100	-3516	-0.0032959
427200	-3496	-0.00256348
427300	-3510	-0.00378418
427400	-3532	-0.00427246
427500	-3536	-0.00439453
427600	-3546	-0.0045166
427700	-3516	-0.0065918
427800	-3530	-0.00646973
427900	-3546	-0.00622559
428000	-3534	-0.00439453
428100	-3532	-0.0032959
428200	-3534	-0.000732422
428300	-3530	-0.0020752
428400	-3538	-0.00317383
428500	-3516	-0.0020752
428600	-3524	-0.00170898
428700	-3524	-0.00244141
428800	-3526	-0.00280762
428900	-3512	-0.00366211
429000	-3510	-0.00366211
429100	-3508	-0.00415039
429200	-3502	-0.00231934
429300	-3518	-0.000732422
429400	-3518	-0.000732422
429500	-3544	-0.00012207
429600	-3534	0.000244141
429700	-3534	0.00244141
429800	-3526	0.00231934
429900	-3536	0.00195312
430000	-3546	0.00280762
430100	-3540	0.00183105
430200	-3526	0.00219727
430300	-3526	0.00219727
430400	-3522	0.00317383
430500	-3514	0.00366211
430600	-3490	0.00317383
430700	-3462	0.00134277
430800	-3474	0.00146484
430900	-3472	0.00219727
431000	-3448	0
431100	-3456	0.00109863
431200	-3466	0.00219727
431300	-3468	0.00305176
431400	-3440	0.00268555
431500	-3472	0.00256348
431600	-3476	0.00280762
431700	-3492	0.0032959
431800	-3494	0.00500488
431900	-3526	0.00610352
432000	-3536	0.0057373
432100	-3538	0.00415039
432200	-3528	0.0057373
432300	-3524	0.00646973
432400	-3496	0.00561523
432500	-3508	0.00585938
432600	-3516	0.00756836
432700	-3520	0.00915527
432800	-3520	0.00939941
432900	-3526	0.00927734
433000	-3506	0.00964355
433100	-3498	0.00952148
433200	-3496	0.0112305
433300	-3484	0.0145264
433400	-3508	0.0137939
433500	-3492	0.0129395
433600	-3516	0.0134277
433700	-3494	0.0128174
433800	-3508	0.0133057
433900	-3512	0.0131836
434000	-3506	0.0126953
434100	-3510	0.0124512
434200	-3510	0.0126953
434300	-3512	0.0134277
434400	-3510	0.0123291
434500	-3502	0.0114746
434600	-3498	0.0111084
434700	-3484	0.0117188
434800	-3484	0.0126953
434900	-3476	0.0100098
435000	-3490	0.010376
435100	-3496	0.0106201
435200	-3522	0.00842285
435300	-3534	0.0078125
435400	-3524	0.00646973
435500	-3546	0.00561523
435600	-3562	0.00585938
435700	-3556	0.00683594
435800	-3538	0.00683594
435900	-3534	0.00610352
436000	-3542	0.00476074
436100	-3542	0.00390625
436200	-3542	0.00244141
436300	-3552	0.00219727
436400	-3554	0.00231934
436500	-3548	0.000976562
436600	-3552	-0.000854492
436700	-3548	-0.00012207
436800	-3544	0.000610352
436900	-3536	-0.000610352
437000	-3532	-0.00183105
437100	-3524	-0.00109863
437200	-3520	-0.000976562
437300	-3518	-0.00109863
437400	-3496	-0.000732422
437500	-3492	-0.00109863
437600	-3514	-0.00012207
437700	-3532	0.000732422
437800	-3536	-0.000610352
437900	-3542	-0.00170898
438000	-3552	-0.000244141
438100	-3586	-0.000244141
438200	-3582	-0.000610352
438300	-3560	-0.000976562
438400	-3554	-0.000610352
438500	-3560	-0.000854492
438600	-3580	-0.000854492
438700	-3576	-0.000732422
438800	-3588	-0.000854492
438900	-3590	-0.00183105
439000	-3566	-0.00244141
439100	-3576	-0.00292969
439200	-3564	-0.00402832
439300	-3576	-0.00549316
439400	-3578	-0.00561523
439500	-3580	-0.00585938
439600	-3600	-0.00817871
439700	-3608	-0.0090332
439800	-3612	-0.00830078
439900	-3608	-0.00756836
440000	-3582	-0.00915527
440100	-3616	-0.0107422
440200	-3620	-0.010498
440300	-3622	-0.0108643
440400	-3634	-0.0112305
440500	-3652	-0.0107422
440600	-3648	-0.00939941
440700	-3648	-0.0098877
440800	-3634	-0.00878906
440900	-3618	-0.00695801
441000	-3614	-0.00537109
441100	-3612	-0.00646973
441200	-3616	-0.00622559
441300	-3622	-0.00732422
441400	-3614	-0.00769043
441500	-3604	-0.00695801
441600	-3588	-0.00598145
441700	-3606	-0.00610352
441800	-3608	-0.00646973
441900	-3622	-0.00695801
442000	-3638	-0.00708008
442100	-3620	-0.00695801
442200	-3616	-0.00720215
442300	-3580	-0.00793457
442400	-3580	-0.00842285
442500	-3582	-0.00842285
442600	-3592	-0.0078125
442700	-3616	-0.00610352
442800	-3600	-0.00610352
442900	-3594	-0.00720215
443000	-3594	-0.00598145
443100	-3622	-0.00427246
443200	-3606	-0.00341797
443300	-3592	-0.0032959
443400	-3576	-0.0020752
443500	-3540	-0.000976562
443600	-3540	0.000610352
443700	-3536	0.000976562
443800	-3528	0.00146484
443900	-3546	0.00195312
444000	-3530	0.00158691
444100	-3538	0.000488281
444200	-3522	-0.000366211
444300	-3544	-0.00146484
444400	-3554	-0.00280762
444500	-3548	-0.00195312
444600	-3556	0
444700	-3578	0.00134277
444800	-3582	0.00183105
444900	-3576	0.0020752
445000	-3584	0.00219727
445100	-3596	0.00231934
445200	-3606	0.00158691
445300	-3604	0.000366211
445400	-3618	0.000244141
445500	-3592	0.000976562
445600	-3568	0.00195312
445700	-3582	0.00170898
445800	-3582	0.00195312
445900	-3592	0.00195312
446000	-3594	0.00219727
446100	-3578	0.000244141
446200	-3570	0.000732422
446300	-3570	0.000976562
446400	-3576	0.000854492
446500	-3574	0.00219727
446600	-3570	0.000732422
446700	-3564	0.00146484
446800	-3578	-0.000244141
446900	-3572	-0.000732422
447000	-3566	-0.00012207
447100	-3576	-0.0012207
447200	-3574	0
447300	-3544	0.00134277
447400	-3552	0.00158691
447500	-3564	0.0020752
447600	-3566	0.00158691
447700	-3558	0.0012207
447800	-3566	0.00109863
